EPAFacilityID,ContaminantName,RegistryNumber
SCD980558050,PCE,127-18-4
SCD980558050,TCE,79-01-6
SCD980558050,Chromium (hexavalent compounds),TBD-00000005
SCD980558050,Cobalt,7440-48-4
SCD980558050,Cyanide,57-12-5
SCD980558050,Nitrate,TBD-00000005
SCD980558050,Nitrate/nitrite,TBD-00000005
SCD980558050,Sulfate,TBD-00000005
SCD980558050,Aluminum (fume or dust),7429-90-5
SCD980558050,Antimony,7440-36-0
SCD980558050,Arsenic,7440-38-2
SCD980558050,Barium,7440-39-3
SCD980558050,Beryllium,7440-41-7
SCD980558050,Cadmium,7440-43-9
SCD980558050,Calcium,7440-70-2
SCD980558050,Chromium,7440-47-3
SCD980558050,Copper,7440-50-8
SCD980558050,Iron,7439-89-6
SCD980558050,Lead,7439-92-1
SCD980558050,Magnesium,7439-95-4
SCD980558050,Manganese,7439-96-5
SCD980558050,Mercury,7439-97-6
SCD980558050,Nickel,7440-02-0
SCD980558050,Potassium,07-09-40
SCD980558050,Selenium,7782-49-2
SCD980558050,Silver,7440-22-4
SCD980558050,Sodium,7440-23-5
SCD980558050,Thallium,7440-28-0
SCD980558050,Vanadium (fume or dust),7440-62-2
SCD980558050,Zinc,7440-66-6
SCD980558050,"1,1,1-Trichloroethane",71-55-6
SCD980558050,"1,1-Dichloroethane",75-34-3
SCD980558050,"1,1-Dichloroethylene",75-35-4
SCD980558050,2-Butanone,78-93-3
SCD980558050,2-Hexanone,591-78-6
SCD980558050,Acetone,67-64-1
SCD980558050,Benzene,71-43-2
SCD980558050,Bromodichloromethane,75-27-4
SCD980558050,Bromoform,75-25-2
SCD980558050,Carbon tetrachloride,56-23-5
SCD980558050,Chloroform,67-66-3
SCD980558050,Chloromethane,74-87-3
SCD980558050,Ethylbenzene,100-41-4
SCD980558050,Methylene chloride,75-09-2
SCD980558050,Styrene,100-42-5
SCD980558050,Tetrachloroethylene,127-18-4
SCD980558050,Toluene,108-88-3
SCD980558050,Trichloroethylene,79-01-6
SCD980558050,Xylene (mixed isomers),1330-20-7
SCD980558050,"cis-1,2-Dichloroethene",156-59-2
SCD980558050,Chromium (hexavalent),18540-29-9
SCD980558142,"1,1,1-Trichloroethane",71-55-6
SCD980558142,"1,1,2-Trichloroethane",79-00-5
SCD980558142,"1,1-Dichloroethane",75-34-3
SCD980558142,"1,1-Dichloroethylene",75-35-4
SCD980558142,"1,2-Dichloroethane",107-06-2
SCD980558142,"1,2-Dichloroethene",540-59-0
SCD980558142,2-Butanone,78-93-3
SCD980558142,Acetone,67-64-1
SCD980558142,Benzene,71-43-2
SCD980558142,Chloromethane,74-87-3
SCD980558142,Methylene chloride,75-09-2
SCD980558142,Perchloroethylene,127-18-4
SCD980558142,Trichloroethylene,79-01-6
SCD980558142,"1,1,1-TCA",71-55-6
SCD980558142,"1,1,2-TCA",79-00-5
SCD980558142,Ethylidene dichloride,75-34-3
SCD980558142,"1,1-Dichloroethene",75-35-4
SCD980558142,"1,2-DCA",107-06-2
SCD980558142,"1,2-cis-Dichloroethene",156-59-2
SCD980558142,"1,2-trans-Dichloroethene",156-60-5
SCD980558142,Chloroform,67-66-3
SCD980558142,PCE,127-18-4
SCD980558142,TCE,79-01-6
SCD980558142,Aniline,62-53-3
SCD980558142,Phenol,108-95-2
SCD980558142,Toluene,108-88-3
SCD980558142,Vinyl chloride,75-01-4
SCD980558142,"1,2,4-Trichlorobenzene",120-82-1
SCD980558142,Bis(2-ethylhexyl)phthalate,117-81-7
SCD980558142,Butyl benzyl phthalate,85-68-7
SCD980558142,Dibutyl phthalate,84-74-2
SCD980558142,Di-n-octyl phthalate,117-84-0
SCD980558142,Aroclor-1254,11097-69-1
SCD980558142,Toxaphene,8001-35-2
SCD980558142,"1,1,2,2-Tetrachloroethane",79-34-5
SCD980558142,"1,2-Dichloroethylene",540-59-0
SCD980558142,"1,2-Dichloropropane",78-87-5
SCD980558142,Ethylbenzene,100-41-4
SCD980558142,Styrene,100-42-5
SCD980558142,Trichloroethene,79-01-6
SCD980558316,Acetylene dichloride,540-59-0
SCD980558316,Benzene,71-43-2
SCD980558316,Chloroform,67-66-3
SCD980558316,TCE,79-01-6
SCD980558316,Toluene,108-88-3
SCD980558316,Lead,7439-92-1
SCD980558316,"1,1,1-Trichloroethane",71-55-6
SCD980558316,"1,1-Dichloroethane",75-34-3
SCD980558316,"1,1-Dichloroethylene",75-35-4
SCD980558316,"1,2-trans-Dichloroethylene",156-60-5
SCD980558316,Acetone,67-64-1
SCD980558316,"cis-1,2-Dichloroethylene",156-59-2
SCD980711279,Chromium,7440-47-3
SCD980711279,Lead,7439-92-1
SCD980711279,Mercury,7439-97-6
SCD980711279,PCBs,1336-36-3
SCD980711279,"2,4-Dimethylphenol",105-67-9
SCD980711279,2-Methylphenol,95-48-7
SCD980711279,4-Methylphenol,106-44-5
SCD980711279,Benzoic acid,65-85-0
SCD980711279,Arsenic,7440-38-2
SCD980711279,Cadmium,7440-43-9
SCD980711279,2-Methylnaphthalene,90-12-0
SCD980711279,Bis(2-ethylhexyl)phthalate,117-81-7
SCD980711279,Di-n-octyl phthalate,117-84-0
SCD980711279,Dimethyl phthalate,131-11-3
SCD980711279,Naphthalene,91-20-3
SCD980711279,Isophorone,78-59-1
SCD980711279,"1,1-Dichloroethane",75-34-3
SCD980711279,"1,1-Dichloroethene",75-35-4
SCD980711279,"1,2-Dichlorobenzene",95-50-1
SCD980711279,Benzene,71-43-2
SCD980711279,Bromodichloromethane,75-27-4
SCD980711279,Chloroethane,75-00-3
SCD980711279,Chloroform,67-66-3
SCD980711279,Toluene,108-88-3
SCD980711279,"trans-1,2-Dichloroethylene",156-60-5
SCD980711279,Xylene (mixed isomers),1330-20-7
SCD980711279,Benzo(b)fluoranthene,205-99-2
SCD980711279,Benzo[a]anthracene,56-55-3
SCD980711279,Benzo[a]pyrene,50-32-8
SCD980711279,Chrysene,218-01-9
SCD980711279,Aroclor-1254,11097-69-1
SCD980711279,"1,1,1-Trichloroethane",71-55-6
SCD980711279,Ethylbenzene,100-41-4
SCD980711279,Trichloroethylene,79-01-6
SCD980711394,Metals,TBD-00000006
SCD980711394,VOC,TBD-00000010
SCD980711394,Bis(2-chloroethyl) ether,111-44-4
SCD980711394,N-Nitrosodiphenylamine,86-30-6
SCD980711394,Phenol,108-95-2
SCD980711394,Arsenic,7440-38-2
SCD980711394,Cadmium,7440-43-9
SCD980711394,Chromium,7440-47-3
SCD980711394,Acenaphthene,83-32-9
SCD980711394,Benzo[a]pyrene,50-32-8
SCD980711394,Diethyl phthalate,84-66-2
SCD980711394,"1,1,1-Trichloroethane",71-55-6
SCD980711394,"1,1,2,2-Tetrachloroethane",79-34-5
SCD980711394,"1,1,2-Trichloroethane",79-00-5
SCD980711394,"1,1-Dichloroethene",75-35-4
SCD980711394,"1,2-Dichloroethene",540-59-0
SCD980711394,2-Butanone,78-93-3
SCD980711394,Acetone,67-64-1
SCD980711394,Benzene,71-43-2
SCD980711394,Carbon tetrachloride,56-23-5
SCD980711394,Chloroform,67-66-3
SCD980711394,Dichloromethane,75-09-2
SCD980711394,Methylene chloride,75-09-2
SCD980711394,Pentachloroethane,76-01-7
SCD980711394,Tetrachloroethene,127-18-4
SCD980711394,Toluene,108-88-3
SCD980711394,Trichloroethene,79-01-6
SCD980711394,Xylene (mixed isomers),1330-20-7
SCD980711394,4-Methylphenol,106-44-5
SCD980711394,Aroclor-1260,11096-82-5
SCD980711394,Endrin ketone,53494-70-5
SCD980711394,Methoxychlor,72-43-5
SCD980711394,Benzoic acid,65-85-0
SCD980711394,Cyanide,57-12-5
SCD980711394,Bis(2-ethylhexyl)phthalate,117-81-7
SCD980711394,Dibutyl phthalate,84-74-2
SCD980711394,Pyrene,129-00-0
SCD980711394,Aroclor-1016,12674-11-2
SCD980711394,"4,4-DDT",50-29-3
SCD980711394,"4,4-DDD",72-54-8
SCD980711394,"4,4-DDE",72-55-9
SCD980799456,Chromium,7440-47-3
SCD980799456,Lead,7439-92-1
SCD980799456,"1,2-Dichloroethane",107-06-2
SCD980799456,"1,2-Dichloropropane",78-87-5
SCD980799456,Cadmium,7440-43-9
SCD980799456,Cyanide,57-12-5
SCD980799456,Antimony,7440-36-0
SCD980799456,Arsenic,7440-38-2
SCD980799456,Copper,7440-50-8
SCD980799456,Mercury,7439-97-6
SCD980799456,Nickel,7440-02-0
SCD980799456,Zinc,7440-66-6
SCD980799456,Bis(2-ethylhexyl)phthalate,117-81-7
SCD980799456,"1,2-Dichloroethene",540-59-0
SCD980799456,2-Butanone,78-93-3
SCD980799456,Acetone,67-64-1
SCD980799456,Chlorobenzene,108-90-7
SCD980799456,Ethylbenzene,100-41-4
SCD980799456,Methylene chloride,75-09-2
SCD980799456,Styrene,100-42-5
SCD980799456,Toluene,108-88-3
SCD980799456,Xylene (mixed isomers),1330-20-7
SCD980799456,"1,1,1-Trichloroethane",71-55-6
SCD980799456,Tetrachloroethene,127-18-4
SCD980839542,Beryllium,7440-41-7
SCD980839542,Cadmium,7440-43-9
SCD980839542,Chromium,7440-47-3
SCD980839542,Lead,7439-92-1
SCD980839542,Manganese,7439-96-5
SCD980839542,Nickel,7440-02-0
SCD980839542,Vanadium (fume or dust),7440-62-2
SCD980839542,"1,1,1-Trichloroethane",71-55-6
SCD980839542,Benzene,71-43-2
SCD980839542,Carbon tetrachloride,56-23-5
SCD980839542,Dichloromethane,75-09-2
SCD980839542,Methylene chloride,75-09-2
SCD980839542,Perchloroethylene,127-18-4
SCD980839542,Tetrachloroethylene,127-18-4
SCD980839542,Trichloroethylene,79-01-6
SCD980839542,Vinyl chloride,75-01-4
SCD980839542,"cis-1,2-Dichloroethylene",156-59-2
SCD980839542,Arsenic,7440-38-2
SCD980840698,Beryllium,7440-41-7
SCD980840698,Manganese,7439-96-5
SCD980840698,Bis(2-ethylhexyl)phthalate,117-81-7
SCD980840698,Butyl benzyl phthalate,85-68-7
SCD980840698,Benzene,71-43-2
SCD980840698,Bromodichloromethane,75-27-4
SCD980840698,Chloroform,67-66-3
SCD980840698,Trichloroethylene,79-01-6
SCD980840698,TCE,79-01-6
SCD980840698,Trichloroethene,79-01-6
SCD980840698,Organics,TBD-00000009
SCD980840698,VOC,TBD-00000010
SCD980844005,Manganese,7439-96-5
SCD980844005,Trichloroethylene,79-01-6
SCD980844005,Vinyl chloride,75-01-4
SCD980844005,"cis-1,2-Dichloroethylene",156-59-2
SCD987577913,Cyanide,57-12-5
SCD987577913,Aluminum (fume or dust),7429-90-5
SCD987577913,Arsenic,7440-38-2
SCD987577913,Cadmium,7440-43-9
SCD987577913,Copper,7440-50-8
SCD987577913,Lead,7439-92-1
SCD987577913,Mercury,7439-97-6
SCD987577913,Selenium,7782-49-2
SCD987577913,Silver,7440-22-4
SCD987577913,Zinc,7440-66-6
SCD987577913,Oil & grease,TBD-00000021
SCD987577913,Cobalt,7440-48-4
SCD987577913,Barium,7440-39-3
SCD987577913,Iron,7439-89-6
SCD987577913,Manganese,7439-96-5
SCD991279324,Manganese,7439-96-5
SCD991279324,"1,1,2-Trichloroethane",79-00-5
SCD991279324,Tetrachloroethene,127-18-4
SCD991279324,Trichloroethene,79-01-6
SCD991279324,"1,2-Dichloroethane",107-06-2
SCD991279324,"1,2-Dichloroethene",540-59-0
SCD991279324,Acetone,67-64-1
SCD991279324,Methyl ethyl ketone,78-93-3
SCD991279324,Methyl isobutyl ketone,108-10-1
SCD991279324,Methylene chloride,75-09-2
SCD991279324,Toluene,108-88-3
SCD991279324,Vinyl chloride,75-01-4
SCD991279324,Lead,7439-92-1
SCD991279324,Zinc,7440-66-6
SCD991279324,Antimony,7440-36-0
SCD991279324,Arsenic,7440-38-2
SCD991279324,Barium,7440-39-3
SCD991279324,Cadmium,7440-43-9
SCD991279324,Chromium,7440-47-3
SCD991279324,Copper,7440-50-8
SCD991279324,Mercury,7439-97-6
SCD991279324,Vanadium (fume or dust),7440-62-2
SCD991279324,Bis(2-ethylhexyl)phthalate,117-81-7
SCD991279324,Dibutyl phthalate,84-74-2
SD2571924644,Bis(2-ethylhexyl)phthalate,117-81-7
SD2571924644,gamma-Chlordane,5566-34-7
SD2571924644,"p,p-DDT",50-29-3
SD2571924644,beta-BHC,319-85-7
SD2571924644,"1,2-Dichloroethylene",540-59-0
SD2571924644,Benzene,71-43-2
SD2571924644,Ethylbenzene,100-41-4
SD2571924644,Perchloroethylene,127-18-4
SD2571924644,Toluene,108-88-3
SD2571924644,Trichloroethylene,79-01-6
SD2571924644,Xylene (mixed isomers),1330-20-7
SD2571924644,"1,1,1-TCA",71-55-6
SD2571924644,Antimony,7440-36-0
SD2571924644,Cadmium,7440-43-9
SD2571924644,Lead,7439-92-1
SD2571924644,Nickel,7440-02-0
SD2571924644,Selenium,7782-49-2
SD2571924644,"1,2-Dichloroethene",540-59-0
SD2571924644,Naphthalene,91-20-3
SD2571924644,Acetone,67-64-1
SD2571924644,TCA,TBD-00000010
SD2571924644,Arsenic (inorganic compounds),7440-38-2
SD2571924644,Aluminum (fume or dust),7429-90-5
SD2571924644,Arsenic,7440-38-2
SD2571924644,Barium,7440-39-3
SD2571924644,Chromium,7440-47-3
SD2571924644,Copper,7440-50-8
SD2571924644,Iron,7439-89-6
SD2571924644,Mercury,7439-97-6
SD2571924644,Potassium,07-09-40
SD2571924644,Vanadium (fume or dust),7440-62-2
SD2571924644,Diethyl phthalate,84-66-2
SD2571924644,"1,2-Dichloroethane",107-06-2
SD2571924644,Vinyl chloride,75-01-4
SD2571924644,TPH,TBD-00000012
SD2571924644,Chloromethane,74-87-3
SD2571924644,Chloroaniline,108-42-9
SD2571924644,Dibutyl phthalate,84-74-2
SD2571924644,Carbon disulfide,75-15-0
SD2571924644,VOC,TBD-00000010
SD2571924644,TCE,79-01-6
SD2571924644,"1,2-cis-Dichloroethene",156-59-2
SD2571924644,"1,1-Dichloroethylene",75-35-4
SD2571924644,"1,2-DCA",107-06-2
SD2571924644,Trichloroethene,79-01-6
SD2571924644,Manganese,7439-96-5
SD2571924644,"1,1,1-Trichloroethane",71-55-6
SD2571924644,Tetrachloroethylene,127-18-4
SD2571924644,"1,2,4-Trichlorobenzene",120-82-1
SD2571924644,"1,4-Dichlorobenzene",106-46-7
SD2571924644,Bis(2-chloroethyl) ether,111-44-4
SD2571924644,N-Nitrosodi-n-propylamine,621-64-7
SD2571924644,Pentachlorophenol,87-86-5
SD2571924644,Aldrin,309-00-2
SD2571924644,Heptachlor,76-44-8
SD2571924644,alpha-BHC,319-84-6
SD2571924644,Prometon,1610-18-0
SD2571924644,"1,2-Dichloropropane",78-87-5
SD2571924644,Trichloroethane,TBD-00000010
SD2571924644,Anthracene,120-12-7
SD2571924644,Benzo[a]pyrene,50-32-8
SD2571924644,Fluoranthene,206-44-0
SD2571924644,Pyrene,129-00-0
SD2571924644,Total PAHs,130498-29-2
SD2571924644,Calcium,7440-70-2
SD2571924644,Sodium,7440-23-5
SD2571924644,Thallium,7440-28-0
SD2571924644,Zinc,7440-66-6
SD2571924644,Chloroform,67-66-3
SD2571924644,Methane,74-82-8
SD2571924644,Methyl chloride,74-87-3
SD2571924644,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",35822-46-9
SD2571924644,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",39227-28-6
SD2571924644,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",57653-85-7
SD2571924644,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",40321-76-4
SD2571924644,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
SD2571924644,Chrysene,218-01-9
SD2571924644,Endrin aldehyde,7421-93-4
SD2571924644,Methoxychlor,72-43-5
SD2571924644,p-Cresol,106-44-5
SD2571924644,2-Methylnaphthalene,90-12-0
SD2571924644,Benzo[a]anthracene,56-55-3
SD2571924644,Silver,7440-22-4
SD2571924644,Endrin,72-20-8
SD2571924644,Heptachlor epoxide,1024-57-3
SD2571924644,"1,1,1,2-Tetrachloroethane",630-20-6
SD2571924644,Methylene chloride,75-09-2
SD2571924644,"cis-1,2-Dichloroethylene",156-59-2
SD2571924644,Dioxins/dibenzofurans,TBD-00000004
SD2571924644,Total petroleum hydrocarbons,TBD-00000012
SDD000823559,Arsenic,7440-38-2
SDD000823559,"Petroleum hydrocarbons, unknown variety",8012-95-1
SDD980717136,Arsenic,7440-38-2
SDD980717136,Arsenic oxide (3),1327-53-3
SDD987673985,Arsenic,7440-38-2
SDD987673985,Thallium,7440-28-0
SDD987673985,Cadmium,7440-43-9
SDD987673985,Copper,7440-50-8
SDD987673985,Selenium,7782-49-2
SDD987673985,Zinc,7440-66-6
SDD987673985,Lead,7439-92-1
TN0210020582,Nitrobenzene,98-95-3
TN0210020582,Cobalt,7440-48-4
TN0210020582,Aluminum (fume or dust),7429-90-5
TN0210020582,Arsenic,7440-38-2
TN0210020582,Barium,7440-39-3
TN0210020582,Beryllium,7440-41-7
TN0210020582,Cadmium,7440-43-9
TN0210020582,Calcium,7440-70-2
TN0210020582,Chromium,7440-47-3
TN0210020582,Copper,7440-50-8
TN0210020582,Iron,7439-89-6
TN0210020582,Lead,7439-92-1
TN0210020582,Magnesium,7439-95-4
TN0210020582,Manganese,7439-96-5
TN0210020582,Mercury,7439-97-6
TN0210020582,Nickel,7440-02-0
TN0210020582,Potassium,07-09-40
TN0210020582,Selenium,7782-49-2
TN0210020582,Silver,7440-22-4
TN0210020582,Sodium,7440-23-5
TN0210020582,Vanadium (fume or dust),7440-62-2
TN0210020582,Zinc,7440-66-6
TN0210020582,"1,3,5-Trinitrobenzene",99-35-4
TN0210020582,"1,3-Dinitrobenzene",99-65-0
TN0210020582,HMX,2691-41-0
TN0210020582,RDX,121-82-4
TN0210020582,Bis(2-ethylhexyl)phthalate,117-81-7
TN0210020582,Acetone,67-64-1
TN0210020582,Trichlorofluoromethane,75-69-4
TN0210020582,"2,4,6-Trinitrotoluene",118-96-7
TN0210020582,Nitrate,TBD-00000005
TN0210020582,"2,4-Dinitrotoluene",121-14-2
TN0210020582,"2,6-Dinitrotoluene",606-20-2
TN0210020582,Carbon disulfide,75-15-0
TN0210020582,"1,3,5-Trichlorobenzene",108-70-3
TN0210020582,Bis(2-ethylhexyl) adipate,103-23-1
TN0210020582,Phenol,108-95-2
TN0210020582,Trinitrotoluene,118-96-7
TN0210020582,"2,4-DNT",121-14-2
TN0210020582,"2-a-4,6-DNT",TBD-00000019
TN0210020582,Tetryl,479-45-8
TN0210020582,Benzo(b)fluoranthene,205-99-2
TN0210020582,Dibutyl phthalate,84-74-2
TN0210020582,Di-n-octyl phthalate,117-84-0
TN0210020582,Chloroform,67-66-3
TN0210020582,Ethylbenzene,100-41-4
TN0210020582,Toluene,108-88-3
TN0210020582,Xylene (mixed isomers),1330-20-7
TN0210020582,Antimony,7440-36-0
TN0210020582,Thallium,7440-28-0
TN0210020582,TNT,118-96-7
TN0210020582,"Vanadium, metal and/or alloy",E17133026
TN1890090003,Mercury,7439-97-6
TN1890090003,Cesium-137,10045-97-3
TN1890090003,Uranium,7440-61-1
TN1890090003,Fluoride,16984-48-8
TN1890090003,Arsenic,7440-38-2
TN1890090003,Beryllium,7440-41-7
TN1890090003,Chromium,7440-47-3
TN1890090003,Manganese,7439-96-5
TN1890090003,Americium-241,14596-10-2
TN1890090003,Curium-244,13981-15-2
TN1890090003,Plutonium-242,13982-10-0
TN1890090003,Potassium-40,13966-00-2
TN1890090003,Promethium-147,14380-75-7
TN1890090003,Radium-226,13982-63-3
TN1890090003,Radium-228,15262-20-1
TN1890090003,Strontium-90,10098-97-2
TN1890090003,Technetium-99,14133-76-7
TN1890090003,Thorium-228,14274-82-9
TN1890090003,Uranium-234,13966-29-5
TN1890090003,Uranium-235,15117-96-1
TN1890090003,Pyridine,110-86-1
TN1890090003,Trichloroethene,79-01-6
TN1890090003,Vinyl chloride,75-01-4
TN1890090003,Thorium,7440-29-1
TN1890090003,"1,1-Dichloroethene",75-35-4
TN1890090003,"1,2-Dichloroethene",540-59-0
TN1890090003,Benzene,71-43-2
TN1890090003,Tetrachloroethene,127-18-4
TN1890090003,Cadmium,7440-43-9
TN1890090003,Molybdenum,7439-98-7
TN1890090003,Strontium,7440-24-6
TN1890090003,"1,1,1-Trichloroethane",71-55-6
TN1890090003,"1,2-Dichloroethane",107-06-2
TN1890090003,Chloroform,67-66-3
TN1890090003,Perchloroethylene,127-18-4
TN1890090003,Trichloroethylene,79-01-6
TN1890090003,Carbon tetrachloride,56-23-5
TN1890090003,Nitrate,TBD-00000005
TN1890090003,Lead,7439-92-1
TN1890090003,Nickel,7440-02-0
TN1890090003,Thallium,7440-28-0
TN1890090003,"1,1,2-Trichloroethane",79-00-5
TN1890090003,"1,1-Dichloroethylene",75-35-4
TN1890090003,Dichloromethane,75-09-2
TN1890090003,Tetrachloroethylene,127-18-4
TN1890090003,Chromium (hexavalent compounds),TBD-00000005
TN1890090003,Cyanide,57-12-5
TN1890090003,Antimony,7440-36-0
TN1890090003,Barium,7440-39-3
TN1890090003,Lithium,7439-93-2
TN1890090003,Polonium,06-08-40
TN1890090003,Tellurium,13494-80-9
TN1890090003,Cesium,7440-46-2
TN1890090003,Europium-154,15585-10-1
TN1890090003,Plutonium,05-07-40
TN1890090003,Plutonium-238,13981-16-3
TN1890090003,Plutonium-239,15117-48-3
TN1890090003,Plutonium-240,14119-33-6
TN1890090003,Plutonium-241,14119-32-5
TN1890090003,Radium,7440-14-4
TN1890090003,Radium-224,13233-32-4
TN1890090003,Radon,10043-92-2
TN1890090003,Thorium-229,15594-54-4
TN1890090003,Uranium-233,13968-55-3
TN1890090003,Iron,7439-89-6
TN1890090003,PCBs,TBD-00000027
TN1890090003,Cobalt-60,10198-40-0
TN1890090003,Copper,7440-50-8
TN1890090003,Metals,TBD-00000006
TN1890090003,Selenium,7782-49-2
TN1890090003,Silver,7440-22-4
TN1890090003,Vanadium (fume or dust),7440-62-2
TN1890090003,Zinc,7440-66-6
TN1890090003,Aluminum (fume or dust),7429-90-5
TN1890090003,Potassium,07-09-40
TN1890090003,Sodium,7440-23-5
TN1890090003,Benzo[a]pyrene,50-32-8
TN1890090003,Aroclor-1254,11097-69-1
TN1890090003,Aroclor-1260,11096-82-5
TN1890090003,Europium-152,14683-23-9
TN1890090003,Benzo(b)fluoranthene,205-99-2
TN1890090003,Ruthenium-106,13967-48-1
TN1890090003,Benzo[a]anthracene,56-55-3
TN1890090003,Europium-155,14391-16-3
TN1890090003,"Dibenzo(a,h)Anthracene",53-70-3
TN1890090003,"1,2-DCE",540-59-0
TN1890090003,PCE,127-18-4
TN1890090003,TCE,79-01-6
TN1890090003,Neptunium-237,13994-20-2
TN1890090003,Thorium-230,14269-63-7
TN1890090003,Benzo(k)fluoranthene,207-08-9
TN1890090003,"Indeno(1,2,3-cd)pyrene",193-39-5
TN1890090003,PCB-1248,12672-29-6
TN1890090003,PCB-1254,11097-69-1
TN1890090003,PCB-1260,11096-82-5
TN1890090003,Cobalt,7440-48-4
TN1890090003,Bismuth teilluride,1304-82-1
TN1890090003,VOC,TBD-00000010
TN1890090003,"3,3'-Dichlorobenzidine",91-94-1
TN1890090003,"1,1-Dichloroethane",75-34-3
TN1890090003,Bis(2-ethylhexyl)phthalate,117-81-7
TN1890090003,Ethylbenzene,100-41-4
TN1890090003,Hexachloroethane,67-72-1
TN1890090003,Methylene chloride,75-09-2
TN1890090003,Toluene,108-88-3
TN1890090003,Xylene (mixed isomers),1330-20-7
TN1890090003,Aldrin,309-00-2
TN1890090003,Chlordane,57-74-9
TN1890090003,Tritium,10028-17-8
TN4210020570,Arsenic,7440-38-2
TN4210020570,Barium,7440-39-3
TN4210020570,Chromium,7440-47-3
TN4210020570,Lead,7439-92-1
TN4210020570,Nickel,7440-02-0
TN4210020570,"1,1-Dichloroethylene",75-35-4
TN4210020570,"1,2-Dichloroethene",540-59-0
TN4210020570,Carbon tetrachloride,56-23-5
TN4210020570,Tetrachloroethene,127-18-4
TN4210020570,Trichloroethene,79-01-6
TN4210020570,"1,1,2,2-Tetrachloroethane",79-34-5
TN4210020570,Iron,7439-89-6
TN4210020570,Manganese,7439-96-5
TN4210020570,Dieldrin,60-57-1
TN4210020570,"1,1,2-Trichloroethane",79-00-5
TN4210020570,"1,1-Dichloroethene",75-35-4
TN4210020570,Benzene,71-43-2
TN4210020570,Chloroform,67-66-3
TN4210020570,"trans-1,2-Dichloroethene",156-60-5
TN4210020570,"cis-1,2-Dichloroethene",156-59-2
TN4210020570,Total PAHs,130498-29-2
TN4210020570,Antimony,7440-36-0
TN4210020570,PCBs,1336-36-3
TND007018799,Asbestos,1332-21-4
TND007018799,PAH,TBD-00000003
TND007018799,VOC,TBD-00000010
TND007018799,"1,2-Benzanthracene",56-55-3
TND007018799,Benzo[a]pyrene,50-32-8
TND007018799,PCBs,TBD-00000027
TND007018799,3-Nitroaniline,99-09-2
TND007018799,Pentachlorophenol,87-86-5
TND007018799,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",1746-01-6
TND007018799,Dibenzofuran,132-64-9
TND007018799,Endosulfan II,33213-65-9
TND007018799,Aluminum (fume or dust),7429-90-5
TND007018799,Arsenic,7440-38-2
TND007018799,Barium,7440-39-3
TND007018799,Beryllium,7440-41-7
TND007018799,Chromium,7440-47-3
TND007018799,Copper,7440-50-8
TND007018799,Lead,7439-92-1
TND007018799,Manganese,7439-96-5
TND007018799,Mercury,7439-97-6
TND007018799,Nickel,7440-02-0
TND007018799,Selenium,7782-49-2
TND007018799,Vanadium (fume or dust),7440-62-2
TND007018799,Acenaphthene,83-32-9
TND007018799,Anthracene,120-12-7
TND007018799,Benzo(b)fluoranthene,205-99-2
TND007018799,"Benzo(g,h,i)perylene",191-24-2
TND007018799,Benzo[a]anthracene,56-55-3
TND007018799,Chrysene,218-01-9
TND007018799,"Dibenzo(a,h)Anthracene",53-70-3
TND007018799,Fluoranthene,206-44-0
TND007018799,Fluorene,86-73-7
TND007018799,"Indeno(1,2,3-cd)pyrene",193-39-5
TND007018799,Phenanthrene,85-01-8
TND007018799,Pyrene,129-00-0
TND007018799,"4,4-DDT",50-29-3
TND007018799,Carbazole,86-74-8
TND007018799,Endrin ketone,53494-70-5
TND007018799,Benzene,71-43-2
TND044062222,Lead,7439-92-1
TND044062222,Trichloroethene,79-01-6
TND044062222,Zinc,7440-66-6
TND044062222,"1,1,1-Trichloroethane",71-55-6
TND044062222,"1,1-Dichloroethene",75-35-4
TND044062222,"1,2-Dichloroethane",107-06-2
